Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs,ssp_sector,ssp_transformation_name
LBY,2013,WASO: Increase composting and biogas,Transport,97.52,232.35,329.87,WASO, Increase composting and biogas
LBY,2013,WASO: Increase composting and biogas,Transport Equipment,0.0,16.08,16.08,WASO, Increase composting and biogas
LBY,2013,WASO: Increase composting and biogas,Wholesale Trade,0.0,389.88,389.88,WASO, Increase composting and biogas
LBY,2013,WASO: Increase composting and biogas,Wood and Paper,0.0,53.83,53.83,WASO, Increase composting and biogas
LBY,2014,WASO: Increase landfilling,Agriculture,0.0,26.23,26.23,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Construction,426.43,76.65,503.08,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,"Education, Health and Other Services",569.35,187.96,757.32,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Electrical and Machinery,873.9,73.67,947.57,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,"Electricity, Gas and Water",0.0,241.16,241.16,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Financial Intermediation and Business Activities,0.0,933.54,933.54,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Fishing,0.0,3.13,3.13,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Food & Beverages,0.0,16.64,16.64,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Hotels and Restaurants,0.0,67.05,67.05,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Maintenance and Repair,0.0,14.86,14.86,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Metal Products,0.0,101.02,101.02,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Mining and Quarrying,0.0,10.76,10.76,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Other Manufacturing,0.0,19.09,19.09,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Others,0.0,2.82,2.82,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,"Petroleum, Chemical and Non-Metallic Mineral Products",69.31,65.93,135.23,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Post and Telecommunications,554.67,141.08,695.75,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Private Households,0.0,0.56,0.56,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Public Administration,370.56,5.69,376.25,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Re-export & Re-import,0.0,0.0,0.0,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Recycling,0.0,0.42,0.42,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Retail Trade,0.0,178.88,178.88,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Textiles and Wearing Apparel,0.0,8.24,8.24,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Transport,97.52,151.8,249.32,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Transport Equipment,0.0,23.68,23.68,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Wholesale Trade,0.0,564.78,564.78,WASO, Increase landfilling
LBY,2014,WASO: Increase landfilling,Wood and Paper,0.0,67.53,67.53,WASO, Increase landfilling
LBY,2015,WASO: Increase recycling,Agriculture,0.0,27.71,27.71,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Construction,426.43,71.08,497.5,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,"Education, Health and Other Services",0.0,157.17,157.17,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Electrical and Machinery,850.28,72.14,922.41,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,"Electricity, Gas and Water",0.0,282.04,282.04,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Financial Intermediation and Business Activities,0.0,895.97,895.97,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Fishing,0.0,3.01,3.01,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Food & Beverages,0.0,16.24,16.24,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Hotels and Restaurants,0.0,60.92,60.92,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Maintenance and Repair,0.0,17.38,17.38,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Metal Products,0.0,158.06,158.06,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Mining and Quarrying,0.0,22.3,22.3,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Other Manufacturing,0.0,20.22,20.22,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Others,0.0,3.27,3.27,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,138.86,138.86,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Post and Telecommunications,0.0,192.27,192.27,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Private Households,0.0,0.11,0.11,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Public Administration,0.0,5.8,5.8,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Re-export & Re-import,0.0,0.0,0.0,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Recycling,119.81,0.33,120.14,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Retail Trade,0.0,220.07,220.07,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Textiles and Wearing Apparel,0.0,10.59,10.59,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Transport,585.12,313.4,898.51,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Transport Equipment,0.0,27.83,27.83,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Wholesale Trade,0.0,589.21,589.21,WASO, Increase recycling
LBY,2015,WASO: Increase recycling,Wood and Paper,0.0,72.46,72.46,WASO, Increase recycling
LBY,3001,CCSQ: Increase direct air capture,Agriculture,0.0,26.04,26.04,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Construction,568.57,67.96,636.53,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,"Education, Health and Other Services",170.81,155.64,326.45,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Electrical and Machinery,1417.13,62.02,1479.15,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,"Electricity, Gas and Water",0.0,284.42,284.42,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Financial Intermediation and Business Activities,0.0,978.77,978.77,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Fishing,0.0,2.76,2.76,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Food & Beverages,0.0,14.07,14.07,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Hotels and Restaurants,0.0,61.12,61.12,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Maintenance and Repair,0.0,19.15,19.15,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Metal Products,0.0,143.19,143.19,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Mining and Quarrying,0.0,15.12,15.12,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Other Manufacturing,0.0,21.5,21.5,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Others,0.0,3.33,3.33,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,"Petroleum, Chemical and Non-Metallic Mineral Products",128.71,76.27,204.99,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Post and Telecommunications,0.0,177.95,177.95,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Private Households,0.0,0.07,0.07,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Public Administration,0.0,5.88,5.88,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Re-export & Re-import,0.0,0.0,0.0,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Recycling,0.0,0.57,0.57,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Retail Trade,0.0,216.37,216.37,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Textiles and Wearing Apparel,0.0,10.12,10.12,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Transport,130.03,176.53,306.56,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Transport Equipment,0.0,28.7,28.7,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Wholesale Trade,0.0,737.36,737.36,CCSQ, Increase direct air capture
LBY,3001,CCSQ: Increase direct air capture,Wood and Paper,0.0,70.73,70.73,CCSQ, Increase direct air capture
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Agriculture,22.14,24.66,46.8,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Construction,625.43,62.56,687.99,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,"Education, Health and Other Services",170.81,152.98,323.78,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Electrical and Machinery,1511.6,57.85,1569.45,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,"Electricity, Gas and Water",45.45,258.05,303.51,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Financial Intermediation and Business Activities,0.0,962.74,962.74,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Fishing,0.0,2.74,2.74,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Food & Beverages,0.0,14.11,14.11,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Hotels and Restaurants,0.0,58.88,58.88,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Maintenance and Repair,0.0,18.45,18.45,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Metal Products,0.0,147.97,147.97,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Mining and Quarrying,0.0,11.94,11.94,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Other Manufacturing,0.0,21.72,21.72,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Others,0.0,3.25,3.25,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,"Petroleum, Chemical and Non-Metallic Mineral Products",69.31,79.65,148.95,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Post and Telecommunications,30.82,169.65,200.46,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Private Households,0.0,0.07,0.07,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Public Administration,0.0,5.66,5.66,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Re-export & Re-import,0.0,0.0,0.0,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Recycling,0.0,0.52,0.52,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Retail Trade,0.0,215.72,215.72,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Textiles and Wearing Apparel,0.0,9.7,9.7,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Transport,32.51,173.29,205.8,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Transport Equipment,0.0,28.45,28.45,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Wholesale Trade,0.0,728.53,728.53,CCSQ, Increase direct air capture with renewable energy production
LBY,3002,CCSQ: Increase direct air capture with renewable energy production,Wood and Paper,0.0,68.89,68.89,CCSQ, Increase direct air capture with renewable energy production
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Agriculture,177.12,25.53,202.65,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Construction,454.86,76.87,531.73,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,"Education, Health and Other Services",170.81,178.33,349.13,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Electrical and Machinery,472.38,90.8,563.18,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,"Electricity, Gas and Water",272.72,308.35,581.07,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Financial Intermediation and Business Activities,65.24,904.0,969.24,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Fishing,0.0,3.88,3.88,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Food & Beverages,0.0,22.82,22.82,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Hotels and Restaurants,0.0,64.47,64.47,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Maintenance and Repair,0.0,17.26,17.26,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Metal Products,73.2,83.85,157.05,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Mining and Quarrying,25.9,18.99,44.88,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Other Manufacturing,0.0,18.93,18.93,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,Others,0.0,3.03,3.03,ENTC, 95% of electricity is generated by renewables in 2050
LBY,3003,ENTC: 95% of electricity is generated by renewables in 2050,"Petroleum, Chemical and Non-Metallic Mineral Products",207.92,59.6,267.52,ENTC, 95% of electricity is generated by renewables in 2050
